id	document	label
10019129	아이스크림이 길을 가다 죽었다 이유는? 차가와서	NEGATIVE
178267	정말 재미있어요	POSITIVE
8199345	2.3 (10자 제한)	NEGATIVE
9727463	이건한국영화의미래다.설국열차따위가아니다근데 웃긴건 이 감독의 다음작품이 왜 가루지기였나!!!이게 그의 최고명작이였던건가...정말아쉽다....	POSITIVE
5486725	좀비가 날라다님.어느순간부터 좀비는 사람임 총맞음 그냥 죽음. 원래 머리가약점	NEGATIVE
9576535	진짜 핵노잼 11번째스트라이커가 차라리 낫다	NEGATIVE
9710619	스파이더맨을 가장 좋아하는 1人~ 스파이더맨 완전 사랑합니다. 영원했으면 좋겠네요!!	POSITIVE
10072541	소중한 사람들은 잃어가는 장면에서 김준식의 아픔을 절실하게 느꼈고, 전쟁은 아무런 의미없는 살육이라는 것과 절대로 일어나서는 안되는 것임을 이 영화를 통해 눈물로써 깨닫게 되었다.	POSITIVE
7269893	이정도 퀄리티에 이정도 내용이면 90년대 영화치고 굉장히 잘만든거라 생각해요~킬링타임용으로 정말 최고 입니다^^꼭보세요!두번보세요!	POSITIVE
10245886	짱짱!!!!♥♥♥♥	POSITIVE
1088537	뻔한내용이지만...재밌었지...	POSITIVE
8607144	옛날영화의영상미 외엔 장진영 엄청난 흡연량을 요구하는 것만 기억나는 영화	NEGATIVE
6236508	고현정 어제 진행도 좋고 너무 이뻤어요~!!	POSITIVE
3162193	"""아놀드 나이 55세에 근육 아직 살아있다...역시 """"슈퍼스타""""는 나이들어도 멋지다"""	POSITIVE
6784051	오랜만에 아끼워하며 보는 드라마입니다. 소재의 참신성, 배우들의 열연, 대사의 달달함, 극 전개템포가 기존의 드라들과 다르기는 하나, 이것도 하나의 매력이라고 생각되요. 작가분들과 배우분들, 수고하시는 모든 분들 감사해용 ~~~ >.<	POSITIVE
1435333	ㅎ...할말을 잃을 듯한 영화...	NEGATIVE
10164140	우리나라 영화평론가평점들 다OO보세요 북한을 조금이라도 안좋게 보는영화는 평균이상이 안됩니다 근데 선동식영화는 기본이 7점이상대임 ㅋ 대단들하다	POSITIVE
4304778	재미 없을 줄 알면서 봤지만 역시 내 예상이 맞았어	NEGATIVE
5556440	어려운영화 여운이 많이 남는영화	POSITIVE
5651454	제 점수는요...원표만 안나왔어도,그냥 1점줘버리는건데,원표가 살렸다.바보들의행진.	NEGATIVE
4760911	시범에대한스토리만후딱전개되네-_- 이영화뭐지?	NEGATIVE
8806709	너무 진부해서 하품나오더라.티비단막극용으로도 못된다.감성팔이용영화는 이미시대가 지났다.	NEGATIVE
6904884	리뷰남기긴 처음이다 꼭봐라 이영화	POSITIVE
8046974	그냥 이연걸 영화 근데 비추	NEGATIVE
6719199	내가 영화를 잘몰라서 그러는데 이런걸 컬트 영화라고 하는건가?	NEGATIVE
9876068	영화를 보는 내내 미소를 감출수 없는 너무나도 사랑스러운 영화였습니다.^^	POSITIVE
9121964	윤하♥ 때문에 10점 ..	NEGATIVE
10031623	상영관좀 늘려주세요.	POSITIVE
1175256	nayajoa 같은 놈들은 귀여니 영화 10점준다. 분명해..	POSITIVE
8339742	픽션이지만 재미뚬ㅎㅎ	POSITIVE
8410640	막 설레고 그런게 없어서 쫌 아쉽고 알렉스 오로린은 멋진데 스탠은 쫌 심심...미묘? 남주여주 둘다 캐릭터가 그닥 매력적이지가 않음.	NEGATIVE
2657816	야마카시액션의 새로움도 없었다면 최악이었을것	NEGATIVE
4429410	룸싸롱 찌라시 같은 영화	NEGATIVE
9467573	개편잘했네욬ㅋㅋㅋㅋ재방보는데 지상렬 웃겨죽는줄 이유리 신동엽 참신하다	POSITIVE
9082911	상영관이 없는 까닭은 온라인, IPTV채널에 동시상영 서비스 오픈하려고 단관개봉 한거고.. 즉 1만원에 팔아먹겠다는 거. 오인혜를 얼굴마담으로 내세운 고도의 낚시 영화로 판단됨	NEGATIVE
7194828	마지막 결말이 소름 돌아서 지금도 소름 돌네요..	POSITIVE
5435870	한 승려의 지옥으로 가게 된 일대기	NEGATIVE
2196647	재밌군..	POSITIVE
6668435	어려웠지만 최고의 작품이라 감히 말해본다.. 둔기로 맞은 기분 페드로	POSITIVE
2622242	고장난 전화기, 테레비, 그리고 조금씩 삐뚤어지고 고장난 인간들의 모습	POSITIVE
4612457	최악 진짜..그 많은 돈으로 연출을 이렇게할줄이야..	NEGATIVE
6237264	딸들덕분에 빅뱅이좋아졌어요 넘 재밌게봤어요^^!	POSITIVE
8799768	몇번째 보는지 모르겠다..	POSITIVE
7168264	풍자고 나발이고 역겨운건 역겨운거다..	NEGATIVE
8136568	내용 따뜻한영화 나누고 베푸는작품들이 많이 만들어지기를희망합니다	POSITIVE
6227154	발상과 스케일이 아까운 추억의 안습 코미디	NEGATIVE
7615782	할말 없음	NEGATIVE
2804668	평점높아서 밧더만 뉘미...	NEGATIVE
8610366	믿고 보는 배우들의 환상 연기 호흡!	POSITIVE
8181531	결말도 이상하고 하나도재미없음	NEGATIVE
5936795	ㅋㅋㅋㅋㅋ 아 진짜웃겨 ㅋㅋㅋㅋㅋㅋㅋ	POSITIVE
9943362	도저히 몰입할 수없는 캐릭터 설득력없는 스토리 쓸데없는 복선과 배경설정 지나치게 가벼운 총알의 무게감 90분대 런닝타임도 질리게만드는 식상한 구성. 김이 빠질대로 빠진 맥주를 마시는것같았다	NEGATIVE
4308117	어릴때 외치선 이런 쓰레기 한국영화가 머리에서 퍼뜩......	NEGATIVE
10273108	굿굿ㅁㅇ굿굿굿ㅇㄴ굿굿ㅁㅇ굿굿굿뜨	POSITIVE
9855756	내 생애 최고의 영화인 것 같습니다.정말 강추강추입니다.	POSITIVE
7246718	b b	POSITIVE
5655472	이솝우화'해님과바람'을 잘 승화시킨 드라마...반짝반짝해님,종로백곰무장해재시키다~	POSITIVE
9303103	평점이 쓸데없이 높네요도데체 와이프가 임신한 이유는 몰까요	NEGATIVE
5961195	... 무조건 보라	POSITIVE
8796362	재미쩡!!!! 1기함축편인데 전 재밋게봐서 이것두재밋엇움	POSITIVE
10185393	와 감상평땜에 진짜 눈물나게 웃네 돈아까워 환불해줘ㅠ 무의미한 자음입력은 못한다니 더 짜증나네	NEGATIVE
6439234	존론땜에 봤다가 식겁한영화-,.-정형화된 헐리우드 동양배우역할의 한계를 넘고 싶다던 생각을 가졌던 소신있는 배우 존론. 아주 훌륭하다.	POSITIVE
2483962	대단하다, 자기 자식 버리는 펭귄만도 못한 것들이 꼭 봤으면 좋겠다.	POSITIVE
1290758	내 인생에서 극장가서 본 영화 중 최악의 영화	NEGATIVE
3766865	당시 극장에서 보았을때 상당히 재미있게 본 영화인데 평점이 왜 이모양?	POSITIVE
6918082	dsa	POSITIVE
20186	[볼륨을 높여라]의 재치는 어디에..	NEGATIVE
10169166	어휴할말도없는데 뭘 10자이상 쓰라는거야	NEGATIVE
5233728	욕나옴 지금 케이블에서 하는데 연기도 ㅂㅅ 스토리도 ㅂㅅ 정신병자가 OO떠는 거 같은 영화	NEGATIVE
9647933	한지민은 여신이다..	POSITIVE
10168826	최고라는 말밖에..영원히 기억될 영화	POSITIVE
9461294	재미없고 너무 내용이에바	NEGATIVE
2355488	뭔가 미흡하다. 하지만 프랑스 영화다운 은은한 감동이 묻어나온다.	POSITIVE
8434637	별 반개도 아깝다. 이런 쓰레길 보고 아직도 혐오감에 불쾌함. 이런게 이정도 평점까지 나오다니. 초기에는 8점까지 나왔다니 처음 평점을 쓴 알바인지 몇 넘들의 장난이 도를 넘었다	NEGATIVE
7013235	이드라마 완전 강추 )오늘 1회부터 다밧는데넘넘 재밋어요 ~ 오늘부터 본방사수ㅋㅋ	POSITIVE
9330981	억지 짜집기 스토리 구성	NEGATIVE
10250079	74년 이런생각을...40년전이다...모든 요소가 혼합되어 공포를 만든다...	POSITIVE
2275087	이건 뭐 몸개그영화.ㅋㅋㅋ 액션으로 인한재미보다 몸개그의 재미로 웃는.ㅋㅋ	NEGATIVE
9614968	제니 라이트 존나 이쁘다 .... 제니 라이트 때매 10점 내 손가락도 주고싶다 ㅠㅠ	POSITIVE
6389466	환상의커플이후 수작인듯 아직진행중이자만~~	POSITIVE
2903822	시종일관 우울한 트리스탄의 얼굴을 보는게 짜증스러웠던..	NEGATIVE
7032512	관장군이 무덤에서 우신다 이렇게 니들 맘대로 해먹어도 되냐고. 중국인들의 허세, 허풍, 오버액션은 여전	NEGATIVE
8907562	9년마다 만나는 동창회 같은 느낌	POSITIVE
4762191	가슴에손을얹고양심적으로생각해 영화야 각각 의미하는바는 있긴해도 이건뭐ㅅㅂㅡㅡ;	NEGATIVE
9719359	불꽃같은 인생을 사시다가 한 줌의 재가 되어 저 멀리 하늘로 날아갔네	POSITIVE
4228264	본인은 이 영화에 대해 아낌없는 찬사를 보냈다.	POSITIVE
6049813	게임 모름. 영화만 보면되지 괜찮게 봤는데 나는	POSITIVE
8654754	아무도 안달았네..ㄷㄷ	POSITIVE
6592066	당신이길 바랬어요.... ㅎㅎ	POSITIVE
1597832	중간에 잠을 자버려서 내용을 놓쳤다	NEGATIVE
7724293	재밌다.	POSITIVE
113541	별로....그리......기대치에 비해 너무 재미 없었음........	NEGATIVE
4367777	웃스!	POSITIVE
4792664	인간의 심장을 단 미친 짐승의 질주! 죽음과 맞서는 마지막 모습은 경악 그 자체!!	POSITIVE
8563994	시간가는줄모르고 봤다..	POSITIVE
254196	첨에 단조로운듯하지만, 보면서 빨려드는..정말..그 끝은 최고!	POSITIVE
487386	너희가 이 영화를 봤느뇨?	POSITIVE
9629397	정말 괜찮네...힐링이 되는 영화다	POSITIVE
959400	제목이 멋지다	POSITIVE
9945216	다른건 몰라도 제작비를 나에게 줬다면 난 좀더 유용하게 썻었을거야	NEGATIVE
9302878	내가 왜 이점수 줬는지 본 사람은 안다	POSITIVE
9572367	한국전쟁때 그들도 르완다 난민처럼 우리를 바라보지 않았을까.. 그저 지정학적으로 가치가 있었을뿐.. 르완다 난민과 다르지 않았으리라 생각하니.. 맘이 서글프다..	POSITIVE
9852173	이게 뭐지싶은 영화 기억에 남지 않을	NEGATIVE
7901125	장난하나.. 감우성, 최강희 이런 좋은 배우들 쓰고도.. 이한 감독 진짜 미친 것 같다. 블랙리스트 1순위.	NEGATIVE
1408060	나28살 중2때 봤다...당시로는 정말 재밌었던 영화	POSITIVE
2975850	망할때는 다 이유가 있는법..후에 ff7 ac의 발판이 됬다는점에서는 긍정적?	NEGATIVE
263537	괜히봤다	NEGATIVE
2561620	제목이 길다 생각했는데 이 제목이 정답이로세. 정말 재미있게 봤네요.	POSITIVE
8694298	지루함 그리고 드류베리모어역 꼴사납다 이기적이고 앞뒤생각없이 누가 피해를 보건말건 고래만 살리면돼ㅡㅡ짜증남	NEGATIVE
4142234	마지막 재회장면은 인상깊었으나 현저히 떨어지는 재미	NEGATIVE
10276348	인간들아 욕 좀 그만해라 금발의 여 주인공 쌕시하고 예뻐서 시종 눈을 뗄 수 없는 명작였다 김치들이 시샘하느라 평점 구리게 줌	POSITIVE
7141805	볼만한영화...남자들도 질투하고 사랑도하는구나......	POSITIVE
3074557	이자벨 아자니 예쁜데다가 연기도 정말 잘한다..ㅇ	POSITIVE
1283651	금성비디오의 샘플로 ㅋㅋ말이필요없는 최고의 감동이다!!	POSITIVE
8886040	영화 정말 감동적임. 내용이 뻔하다는 것때문에 1점 뺐는데 나머지는 다~ 좋음	POSITIVE
6326293	결국 주인공이 OO이었다는...	NEGATIVE
4427024	밋밋하고 느슨한 스토리, 별 볼일없고 무의미한 로맨스	NEGATIVE
8016982	유치하고 허술한 코미디로 시간만 허비하고, 정작 사건진행은 지지부진. 게다가 사건은 애들 장난같다. 애들 영화같은데 여주인공 가슴은 왜 노출하냐. 그부분만 볼만했다. 아아... 문화장벽인가. 왜이리 유럽..특히 프랑스영화는 보는족족 혐오감만 들까	NEGATIVE
9330919	노출도 별거 없고 영화 자체로는 너무 재미없고 시간만 날렸네	NEGATIVE
10042350	독립영화의 진수를 보여주는 아주 감동적인 영화	POSITIVE
9370626	배우들 연기도 잘하고 재미있어요!!!ㅋㅋ만보때가 제일 재미있었구요^^	POSITIVE
9921840	배우들의연기는좋았지만설정이암울인가,,보는내내 연기자들모두 씨니컬하고 기분부전장애인듯 모두 다운된 기분.내용도 흥미롭지 않고 ..보다가 끔.	NEGATIVE
5731934	또 번개냐 ㅋㅋㅋㅋㅋ	NEGATIVE
9978537	너무 극적인 시퀀스	NEGATIVE
7352456	그래서 2편은?	NEGATIVE
2557434	엉성하고 어설프고...	NEGATIVE
9969751	이야기 자체가 탄탄한데다가 연출과 연기가 조화를 이루는군	POSITIVE
982517	안봐도 되는 영화...딴영화를 보삼	NEGATIVE
9539169	사족을 달고 용을 드레곤이라 말하는 기형적인 애니메이션.	NEGATIVE
10251233	우아한 공포영화를 본거같다	POSITIVE
9654678	지금의 키아누리브스만 알고계신다면 정말 보는거 추천이에요. 귀여운 모습에 덕질바로하실거같은데....	POSITIVE
4433464	사랑하는 사람이라면 사랑하고픈 사람이라면 꼭 꼭 꼭 강추	POSITIVE
9690403	꿀잼 근데 아나킨은 언제	POSITIVE
1871736	뭔 버러지 같은 영화냐?	NEGATIVE
10190801	1점도 아까운영화단1도 안무서움	NEGATIVE
4320511	드라마에서 흔히 볼 만한 진부한 스토리. 딱히 재밌지도 않다.	NEGATIVE
10019287	평점 높길래 봤더니.. 으 시간아까웄던 영화.. 처음부터 끝까지 지루하다	NEGATIVE
512694	와~~유아틱한 장난감 영화네? 재미없다	NEGATIVE
9172516	유리랑헤어졌으면 좋겠어요 유리랑 안어울림 가면갈수록 유리연기이상함	NEGATIVE
2652249	그냥 그러려니 할수없는 식상한코미디	NEGATIVE
2304218	분위기와 영상..긴장감..호러영화의 모든걸 갖추었다..여배우까지~	POSITIVE
7886696	정말 기대이상으로 재밌어요. 재미도 있고 공감되는부분도 너무 많고.. 국적을 떠나 사람이 느끼는건 정말 같네요..	POSITIVE
10161450	기존 팬들이나 이런 계열 좋아하는 사람에게만 예찬되는 영화인가, 싶다. 오만상 써가며 반 보다가 포기했다.	NEGATIVE
6768496	아주 어릴 때 봤었던 드라마인데도.. 12년이 지난 지금에 불현듯이 떠오를만큼 정말 강렬했던 드라마. 아련하고 애틋하다	POSITIVE
4363979	여러말 필요없는 드라마. 특히 이준기의 연기는 best of best	POSITIVE
916605	왠지 1편 패러디같다는 느낌이 확 온다	NEGATIVE
8867872	짱이란다 시대를 20년앞서나간작품	POSITIVE
9393605	음악이 참 좋았습니다 추천해요	POSITIVE
8394149	난 왜 음악만들어도 심장이 터질것같을까...	POSITIVE
9906188	프렌치 캉캉 춤이 참 외설적	NEGATIVE
522945	되게재밌게봤다. 우디해럴슨의 연기가 인상깊다!	POSITIVE
3694206	진짜 이 시기 영화들 그리움. 복잡한 특수효과 없이도 스펙타클한 촬영	POSITIVE
2600592	거의 공감을 강요하는 영화	NEGATIVE
7387158	역시 제이슨 스타뎀다운 화끈한 액션 말이 필요 있겠습니까.? ㅋㅋㅋ 그리고, 전편에 등장한 여배우 서기는 아는디... 이편 여자는 다들 알다시피 주근께가 장난이 아니네요.;; ㅋㅋㅋ	POSITIVE
9684627	스토리가 무슨.. 막장이냐	NEGATIVE
2046656	외설뿐 아무것도 없네 생각 했는데 마지막 7~8분으로 뭔가를 생각하게 함	NEGATIVE
7845212	이건그냥 야동임	NEGATIVE
8735683	정말 이영화를보고 많은 생각을 하게되고 많은 교훈을 얻음정말 감동적이다ㅠㅠ	POSITIVE
1862697	와 ~ 완전 허접하다 ㅋㅋ	NEGATIVE
6336155	지루할듯보이나전혀!지루하지않은영화 아 마지막부분..게리올드만의연기가빛낫다	POSITIVE
165550	B급 호러 영화지만... 그럭저럭 탄탄한 스토리를 가지고 있다..	NEGATIVE
299405	누가 이영화를 논하는가?	POSITIVE
102479	인간의 본성을 송어에 빗대어 냉소적으로 바라본 박종원 감독의 수작	POSITIVE
6428211	알콜에 의존하는 주인공..결국 물건들이 팔리듯 자신의 마음을 버리는걸까..	POSITIVE
389963	이건 정말 나를 울리게 한 최초의 영화 명작!!	POSITIVE
5458611	웃겼다 어디서 토니와 비교를 하는거냐 이건 액션이 아니라 그냥 서커스다	NEGATIVE
5329760	이걸 이해해야 하는 건가??그게 아름다운건가?? 난 그러고 싶지 않은데 말이야..	NEGATIVE
3032196	정말 오랜만에본다...이렇게 짜증나는 영화는....	NEGATIVE
9405875	요즘은함께하는거본다 옴니버스식이던데 그러기엔. 가족이넘 많아요 머좀 빠져들려면 바뀌고바뀌고 전 시즌1부터 오로지 윤후 보려고보는데 점점 산만해지는 느낌이예요~~^^우리 윤후 분량좀 많이많이 늘려주세요~ ^^너무착하고예쁜 후~~^^	NEGATIVE
9995630	볼 만하지만 걸작은 아님	NEGATIVE
3218850	공포도 아니고 액션도 아니고 미스터리도 아니고 스릴러도 아니고..	NEGATIVE
9840283	님들 무뇌 인것 같네요 노답	NEGATIVE
2766979	최고의 사극	POSITIVE
10108629	그냥 보통으로 보았다.	POSITIVE
5282236	산만해서 못봐주겠는 영화	NEGATIVE
21452	단순무식한 각본 하나가 명감독 명배우들의 작품을 망쳐놨다..	NEGATIVE
9650373	평론가 말믿고 기대없이 봤다가 잘만든 영화란걸 알았네요. 현실적인 영화가 아니라 요즘 시대 회사원들의 현실을 그대로 반영한 영화입니다. 살인청부라는 소재는 회사라는 전쟁터를 빗댄 여러 키워드 중 하나일 뿐이구요.	POSITIVE
9961849	초반부터 소름돋고 끝까지 긴장을 놓고 볼수없는 그런 엄청남	POSITIVE
4876972	님드라 이영화 보시면 안되요. 평점이 꽤 높다고 보실분들 있을까봐 걱정되네;;	NEGATIVE
6373582	좋다...	POSITIVE
10122209	미국이 진짜 선진국인 이유가 있구나 진짜 멋지드라...최고다	POSITIVE
10179465	생각보다 야해서 평점이 낮은건지...내가 본 로코중에서 두 배우 모두 제일 매력적이었고 내용도 훈훈했음	POSITIVE
9803758	우연히 무료영화 라서 그냥 봤다. 재밌다. 걍 재밌다. 인간의 본성이 나타나는 그곳...탈출한 1인 나가보니 온통 폐허다...살 곳이없다,..어디에도..핵전쟁의 최후가 그러려니..끔찍하다!!!	POSITIVE
9906109	이젠 더빙 애니에서 개그맨들 보기도 질린다. 지들은 뭐가잘났다고 성우욕하더니 뻔뻔하게 더빙 애니메이션 나오는 꼴하고는ㅉㅉ	NEGATIVE
6794796	재밌고 유쾌한 영화.곰신이라면 더더욱 공감될만한 영화!	POSITIVE
2216102	흠... 이해하기 힘들다	NEGATIVE
1642097	정말 웃기다 ㅋㅋ 1편도 재밌지만 2편이 더 재밌다 ㅋㅋ	POSITIVE
9877360	진짜 요즘 귀신 나오는 공포영화는 하나같이 다 재미없네	NEGATIVE
8034469	<그녀에게>라는 스페인 영화와 함께 또 강간범 찬양 영화가 나왔네ㅋ	NEGATIVE
9849238	초등학생조카랑보러갔는데재밌게봤어요^^	POSITIVE
1964355	볼만	NEGATIVE
9581285	10여년전 극장서 보고 여친이랑 헤어졌던 전설의 영화	NEGATIVE
5591154	아름다운 영화	POSITIVE
5537508	이건 뭐.. 무덤에서 살아나면 쿵푸의대가?? 젠장 .. 뭔	NEGATIVE
7849498	정말 명작입니다..배우도 스토리도 탄탄!	POSITIVE
7902281	영화 후반부에 개연성 없는 기차씬은한국적 관점에서 연출한것은 아쉽습니다	POSITIVE
9046208	오랜만에 보는 서부극.소재도 독특하고 음악역시 특이하게 가스펠을 편곡해서 썼는데, 색다르네. 배역도 좋았고,개인적으로 제프 브리짓스의 가래낀 목소리싫어하는데,헤일리스테인벨트 보는 맛에 참을 수 있었네. 오랜만에 보는 코엔형제작품, 강추합니다.	POSITIVE
6182754	이런걸..영화라고.	NEGATIVE
8559399	빨리종영돼길 여주 진짜못생겼다 머리스타일은수지인데 이경실닮았다 연기도짱못하고 연기자하지마라 니나오는드라마안볼거니까	NEGATIVE
6667717	아무리 재미없는 영화라도 만든사람들을 위한 최소한의 배려는 해라- 1점이 뭐냐 3점 줍니다	NEGATIVE
8609725	본진 꽤 됬는데 이거진짜 친구랑 새벽에 둘이 헤드셋끼고 보다가 오줌찌릴뻔 뱀파이어물중에 최고임;; 조쉬하트넷 연기도 지림ㅋ 뱀파이어 처들어와서 하얀 눈밭이 피범벅 되는장면이 압권	POSITIVE
6538197	몽롱한 사운드와 아름다운 슬로우 모션. 음악과 영상이 완벽하게 하나가 되어 만들어내는 먹먹함이 넋을 놓고 장면에 빠져들게 만든다.	POSITIVE
9313150	아무리 코믹영화라해도 이건너무하네..지금이 무슨 쌍팔년도도 아니고 이런걸 코믹이라고..내용이나 전개나 너무나도 유치하다.관객들 한번 웃겨보려고 대놓고 너무나도 억지스럽고 유치하고 더러운 장면들이 나와서 불쾌하며,그런연기를 하는 배우가 안스럽다.	NEGATIVE
8066437	포스터 어이없네요 유지태가 주인공인줄ㅋㅋ 그리고 옛날영화 특유의 찜찜한 느낌이 있어요. 잔인한 장면도 기분 나쁘게 적나라하고...	NEGATIVE
2290271	극장에서봤어용~잔잔한 감동 좋았습니다....	POSITIVE
8177820	뷰우우우우티이이이이풀	NEGATIVE
8864720	10년전에 봣던 영화인데도 귀자르는 장면은 기억에 남아있는 영화	POSITIVE
5046798	라이오넬. 로버트다우니주니어 100점	POSITIVE
7781356	마지막에 부탄가스 터뜨려서 탈출할 때 완전 어이없었다.	NEGATIVE
9943503	그냥 B급, 어수선하고 불편하다	NEGATIVE
8931794	그 때는 어렸으니까 재미있게 봤지만 지금 보면...ㅋ	NEGATIVE
7823546	처음부터다시 다운받아서 또본드라마 조만간한번더볼것	POSITIVE
6065223	저렇게 만나서 진짜 사랑에 빠질수도 있구나	POSITIVE
8009134	재밌다	POSITIVE
8733839	엊그제 보기 시작한것 같은데 벌써 끝난 것 같다.작년 가을 겨울 올해 봄까지..여름 까지 해서 사계절 내내 였으면 좋았을텐데.너무 아쉬워 아쉬워 아쉽다ㅠㅠ마지막회가 보기 싫을 정도..부디 해피엔딩이길....	POSITIVE
5956226	에너미 오브 스테이트랑 비슷한 음모론 영화	POSITIVE
6111878	스토리가 좀 뜬금없지만 액션은 역시 화끈하다	POSITIVE
9446814	막장드라됨급도 안됨.	NEGATIVE
9454253	너무 슬픈영화..울음ㅠ	POSITIVE
8818202	묘한 분위기를 풍기는 두 배우 팀 로빈스와 마이너리티 리포트의 사만다 모튼이 출연했지만 임팩트가 없어 기억에 남지 않는 영화.	NEGATIVE
8630300	영화도 재미없고 고증도 똥망, 우리나라에 물소가 어딨냐	NEGATIVE
2365166	이 세상의 모든 딸을 둔 아버지들을 위한 영화. 지금 생각하면 눈물이 나온다.	POSITIVE
9849273	진심 이게 재밌냐?분투하는 청춘...기가찬다..	NEGATIVE
7501097	마음속 간질한 부분을 긁어주는 듯 하네요...내가 누리고 있는 이 삶의 자유가 이렇게 행복할 줄이야....	POSITIVE
9307389	감동의 명작 소장하고 있어요	POSITIVE
9945310	솔직히 분신사바1도 노잼이었음ㅇㅇ	NEGATIVE
3437487	좋았다..	POSITIVE
8062097	아직도 가끔 보는데, 요새 이 영화 근처에라도 가는 영화가 없다.	POSITIVE
9473849	이기적인 남자가 조그만 마을에서 반복된 일상을 경험하면서 착함을 얻는다는 내용인데 다시 도시로 돌아가면 경쟁이라는 치열함속에서 다시 이기적인 본성이 나올거 같음. 너무 영화구성이 작위적이고 단순하다. 작은 시골마을에서나 통할 이야기.	NEGATIVE
3412704	굿	POSITIVE
6532098	이정현의 좋은 연기, 감독의 엘리트에 대한 비판과 서서히 눈떠가는 민중들그때만 해도 장선우는 희망을 가지고 있었나보다.	POSITIVE
8674063	평점 남기기도 민망함~ 포스터가 맘에 들어서서 1점 줌~그냥 소소한 일상을 담은 영화	NEGATIVE
7816872	완점잼~!!!	POSITIVE
5213934	이거평점이해가안가 ㅈㄴ재미없엇는대	NEGATIVE
9441926	3류 영화 베드신 하나 믿고 봤는데 캐실망~	NEGATIVE
5910608	지현우와 임정은 역시 연기를 참 잘하는 멋진남녀다.	POSITIVE
1280190	10점밖에 주지 못한다는게 아쉽다.	POSITIVE
6370002	26~7살에 이런 놀라운 연기를...천부적 소질을 가진 것이 아닐까	POSITIVE
8158322	기자 평론가라는 넘들은 뭐하는 애들이냐 이렇게 웃긴 영화에 5.49점을 주네 정신나간것들;;ㅋㅋ 진짜 웃기다 그냥 아무 생각없이 보다가 빵터졌다;ㅋㅋ	POSITIVE
7974167	나에게는 수면제	NEGATIVE
2010333	처음으로 영화관가서 잠잤던 영화 내용하나도기억안나 -_-	NEGATIVE
9507347	이건 뭐 나도 영화감독 좀 해보자	NEGATIVE
1922555	스피드로 떴던 키아누의 후속작이었으나 대단히 졸작인 각본과 연출로 실망적	NEGATIVE
5344853	즐겁게 본 성장 영화! 화이팅!	POSITIVE
9770318	처음 부터 끝까지 좋았다	POSITIVE
6836224	보다가 오그라들어서 소름돋았다진짜어휴... 10대소녀용인가? 20대남자감성이랑은 절대 안어울린다 ㅋ	NEGATIVE
4040132	파트너간의 호흡도 전혀 없고, 아놀드는 러시아어쓰는 터미네이터 같았다.	NEGATIVE
9375346	007을 언급했다는 자체가 너무 부끄럽네요 이런 영화 만드는데 돈 쓰지말고 기부나 봉사활동이나 다니면 훨씬 세상이 좋아질텐데ㅜㅜ	NEGATIVE
6308749	전작과 전혀 상관없는 다른내용의,, ㅅㅂ 시간아깝다	NEGATIVE
5961527	전 만족했습니다 소재도 괜찮고^^	POSITIVE
9574838	엄마한테 이걸 보자했더니 차라리 죽음을 달라면서 집을 나가셨어요	NEGATIVE
5155694	재미없음	NEGATIVE
7774640	이 영화 엔딩곡 노래 제목 아시나요	POSITIVE
9027621	보여줄 만큼 보여 줬다 선택은 니가 해라	POSITIVE
8775753	양조위랑 장첸은 뭔 상관이라는 거냐~~~!!!	NEGATIVE
3054212	엘리자베스 넘 이뻐 ^^	POSITIVE
1129115	엄청난 스케일,인생의 모든 군상들을 압축해놓은듯한 작품	POSITIVE
707134	잠깐 평점 조절좀 하겠습니다.	NEGATIVE
9932180	몇몇 탁월한 이미지와 웅장한 음악. 단지 그것뿐	NEGATIVE
8622441	학교에서 봤을 때 무슨 영화인지 몰랐는데, 화가가 그려준 그림 보고 떙떙(혹은 틴틴)인 줄 알았다. 정말 소름 돋을 정도로 영화 잘 만들었다.	POSITIVE
10178982	진짜 너무 좋은 영화에요, 보면서 공감도 깨달음도 얻었어요^^ 사랑은 받는게 아니라 하는거라고... 울면서 웃으면서시간가는줄모르고 몰입하면서 봤어요ㅎ 그런데 평점이 왜이렇게 안좋은지 모르겠어요... ㅠㅠ	POSITIVE
9846258	가장 인상깊게본 영화중 하나20살때 16번인가 봤던^^	POSITIVE
2979753	행복한영화다 ㅠㅠ	POSITIVE
6944085	1점도 아까운 드라마ㅡㅡ처음엔 나름 재미있었는데 부모의 과거와 출생의 비밀 등을 매끄럽게 진행시키지 못해 막장스토리로 가네ㅡㅡ언제 종결이냐? 몇부작인지도 안적혀있네	NEGATIVE
8542620	안녕하세요. 저는 이 영화속 삶과 아주 흡사한 삶을 살고 있는 사람입니다.하지만 이 영화 속 주인공 처럼 아이를 낳진 않은것 만 배제 한다면 제 삶이라고 해도 무방하군요.이 영화를 보게된 계기는 제가 영화를 좋아 하기 때문입니다.	POSITIVE
7430280	2탄에 비하면 뭐..	NEGATIVE
10041096	이 정도 흡입력이 있을 줄이야	POSITIVE
4155996	"""조건과 편리함만을 따지는 요즘세대들이 """"진정한 사랑""""이 뭔지 보고 배워야 할 영화"""	POSITIVE
5964098	20년전 영화임에도 생각할때마다 가슴벅찬영화. 그 색감들, 영상, 잊을 수 없어요.	POSITIVE
1230115	현실이 골목대장놀이와는 다르다는걸 알아가게 되면서...	POSITIVE
